item_code,brand,item_name,expected_quantity,unit_cost
34925,KAMADHENU,KMDH POORI MANAI NO-10,3,92.4
34926,KAMADHENU,KMDH POORI MANAI 11,4,110.5775
34971,CORELLE,CRL SPRING PINK QTR PLATE,0,1060.85
34975,KAMADHENU,KMDH POORI MANAI 12,1,120.9975
34976,KAMADHENU,KMDH POORI MANAI 9,0,88.31333333
34978,KAMADHENU,KMDH PARPU MATHU BABY,1,40.32
34979,KAMADHENU,KMDH CANE  BOAT BASKET 11INCH,0,138.6
35004,KAMADHENU,KMDH CANE  BOAT BASKET 15INCH,0,239.4
35005,KAMADHENU,KMDH CANE  BOAT BASKET 7INCH,0,87.15
35058,PRIME,PRIME STOREWELL 55 CONTAINER,0,234
35059,PRIME,PRIME STOREWELL 75 CONTAINER,0,273.6
35065,LOCK N LOCK,LNL HAP-780 BOTTLE,0,145.75
35096,KAMADHENU,KMDH CANE  BOAT BASKET 9INCH,2,115.72
35105,BP,BHARAT OCTA PLATE 9INCH,0,210
35126,KAMADHENU,KMDH CANE OVAL BASKET 11INCH,0,100.8
35136,MILTON,MILTON BUFFET I CASSEROLE,0,218.3
35140,KAMADHENU,KMDH POTATO MASHER L,1,69.44
35143,FNS,FNS SLIMLINE TEA SPOON,0,288.1766667
35168,KAMADHENU,KMDH CANE OVAL BASKET 13INCH,0,129.15
35170,KAMADHENU,KMDH CANE OVAL BASKET 15INCH,0,150.15
35172,KAMADHENU,KMDH CANE OVAL BASKET 18INCH,0,185.325
35173,KAMADHENU,KMDH CANE OVAL BASKET 7INCH,0,67.95
35177,KAMADHENU,KMDH CANE OVAL BASKET 9INCH,2,85.275
35178,KAMADHENU,KMDH CANE ROUND BASKET 7INCH,7,70.35
35181,ANJALI,ANJALI SS APPLECUTTER,0,123.01
35182,ANJALI,ANJALI ROYAL PIZZA CUTTER KC40,0,40.71
35188,PRIME,PRIME SOLO 222 TRAY,0,174
35198,KAMADHENU,KMDH CANE ROUND BASKET 9INCH,7,95.55
35199,KAMADHENU,KMDH CANE SQUARE 12 BASKET,0,211.05
35218,KAMADHENU,KMDH CANE SQUARE BASKET 7INCH,5,105
35219,KAMADHENU,KMDH CANE SQUARE BASKET 9INCH,0,126
35254,MILTON,MILTON DUO 500ML FLASK,2,566.6633333
35255,MILTON,MILTON DUO 750ML FLASK,2,753.3266667
35256,MILTON,MILTON DUO 1L FLASK,3,824.99
35291,KAMADHENU,KMDH FANCY BOWL L,0,117.6
35295,KAMADHENU,KMDH MOOR GLASS MATHU,2,26.92
35308,LG,LUCKY LG MUG-115,0,49.69
35380,CORELLE,CRL WFW VEG BOWL,1,2275.55
35383,CORELLE,CRL KATORI LID,0,64.6
35386,OCEAN,OCEAN IVORY ROCK 320ML,1,415.43
35387,OCEAN,OCEAN SANMARINO 350ML,2,366.98
35388,OCEAN,OCEAN TOPDRINK 305ML,0,336.3
35389,OCEAN,OCEAN DISH ALASKA BANANA SPLIT,6,103.45
35392,OCEAN,OCEAN MARGARITA GLASS 345ML,2,1137.38
35393,OCEAN,OCEAN CENTRO 300ML ROCK,4,430.11
35396,OCEAN,OCEAN ALOHA TUMBLER 280ML,2,357.54
35397,OCEAN,OCEAN LONGCOOL 315ML 6PC SET,0,343.88
35398,OCEAN,OCEAN STUDIO HB 435ML,0,417.92
35403,MILTON,MILTON ELECTRON.3 TIFFIN,1,934.39
35405,MILTON,MITLON SS OMEGA COFFEE POT 500ML,0,646.145
35406,MILTON,MITLON SS OMEGA COFFEE POT 750ML,0,835.19
35433,KAMADHENU,KMDH MARBLE MANAI 9IN,1,106.4
35434,KAMADHENU,KMDH MARBLE MANAI MARBL 11IN,0,121.5
35435,KAMADHENU,KMDH MARBLE MANAI SPL 11IN,0,189
35443,KAMADHENU,KMDH MOOR BABY MATH,4,41.7575
35450,KAMADHENU,KMDH MOOR MEDIUM MATHU,0,76.16
35454,KAMADHENU,KMDH PARPU MATH M,0,80.47333333
35455,KAMADHENU,KMDH POORI MANAI SPL L,0,373.42
35461,KAMADHENU,KMDH POORI MANAI SPL S,0,246.4
35465,KAMADHENU,KMDH  BOWL BIG,0,121.5
35466,KAMADHENU,KMDH  BOWL MED,0,86.4
35469,KISSAN,KISSAN PUTTU KUDAM,0,352.8
35470,KISSAN,KISSAN PUTTU MAKER,0,240.8
35481,CORELLE,CRL WFW DINNER PLATE - INDV,0,219.615
35492,ANJALI,ANJALI 6/62 MULTISLICE,0,405.02
35497,DANKOTUWA,DW BAMBOO PLATINUM 21PCS DINNER SET,0,13200
35499,CORELLE,CRL WFW -DINNER PLATE,0,1225.355
35500,CORELLE,CRL WFW SQ VEG BOWL,0,2760.14
35510,KAMADHENU,KMDH SPECIAL MANAI S,0,207.9
35524,VINOD,VINOD LUNCH PACK TIFFIN 7X2,0,300.16
35526,VINOD,VINOD LUNCH PACK TIFFIN 8X2,2,350.56
35545,KAMADHENU,KMDH WOODEN CHAPATHI BASE MANAI,0,397.6
35546,KAMADHENU,KMDH MOOR MATH BIG,1,83.81
35548,KAMADHENU,KMDH WOODEN PARPU MATH BIG,1,87.34666667
35570,N.M,N.M ROLLER M,0,77
35625,AA,AA SS CAKE CUTTER RING 4,0,250
35626,AA,AA SS CAKE CUTTER RING 5,0,52
35627,AA,AA SS CAKE CUTTER RING 6,0,62
35651,KISSAN,KISSAN CHINA-10 PLATE,0,100.8
35654,KISSAN,KISSAN CHINA-12 PLATE,0,129.85
35664,KISSAN,KISSAN DILRUBA/ AQA/ XYLO TUMBLER,0,86.4
35668,ANJALI,ANJALI SS COC. SCRAPER AR,0,336.02
35672,KISSAN,KISSAN SS 22G DTS 5.5 TUMBLER,0,38.08
35673,KISSAN,KISSAN DTS TUMBLER SMALL,0,38.08
35674,VINOD,VINOD LUNCH TIFFIN CARRIER 8X4,0,630.56
35675,VINOD,VINOD LUNCH TIFFIN CARRIER 9X2,0,481.1733333
35690,KISSAN,KISSAN FLORA THOOKU NO1,0,313.6
35707,KISSAN,KISSAN HAWKINGS IDLY STAND NO-5,0,307.8
35708,KISSAN,KISSAN HAWKINGS IDLY STAND NO-6,0,380.8
35709,KISSAN,KISSAN IDDEYAPPAM 5 PLATE STAND,1,504
35710,KISSAN,KISSAN IDDEYAPPAM 6 PLATE STAND,3,588
35711,KISSAN,KISSAN IDDEYAPPAM STAND 3 PLATE,0,336
35715,KISSAN,KISSAN IDLY PLATE STAND 4,0,324
35730,KISSAN,KISSAN IDLY PLATE STAND 5,0,403.2
35732,KISSAN,KISSAN IDLY PLATE STAND 6,0,393.8666667
35815,PJ,PJ STONEWARE MUG,0,40
35875,KISSAN,KISSAN KUMCHA-10 PLATE,4,140
35876,KISSAN,KISSAN KUMCHA-11 PLATE,4,162.4
35919,DIPLOMAT,DIPLOMAT BOWL CURRY DECO,0,205
35936,MORPHY RICHARDS,MR PRONTO DLX BLENDER,0,1173.06
35944,N.M,N.M EXCEL SUPER LIGHTER,0,71.85
35945,KISSAN,KISSAN KUMCHA-12 PLATE,0,171.7333333
35946,KISSAN,KISSAN KUMCHA-8 PLATE,6,95.2
35967,MILTON,MILTON DUO 350ML FLASK,3,496.8
35986,PRIME,PRIME STOREWELL 216 TUB W/LID,0,558.59
36093,KISSAN,KISSAN KUMCHA-9 PLATE,7,117.6
36095,KISSAN,KISSAN SS XYLO GLASS XG,0,61.6
36122,KISSAN,KISSAN MAGIC IDLY STAND 4PLATE,0,224
36123,KISSAN,KISSAN MAGIC IDLY STAND 5PLATE,1,268.8
36150,N.M,N.M GRATER MULTI L,0,199.5
36161,N.M,N.M JUICER 6,0,25.96
36172,KISSAN,KISSAN MANJERUN-2 VATTI,0,38
36187,KISSAN,KISSAN MINI IDLY PLATE STAND 3,0,268.8
36234,AA,AA SS RING 3 CUTTER,0,126
36274,KISSAN,KISSAN TORATORA LUNCHPACK DOUBLE,0,134.4
36275,KISSAN,KISSAN FOOD PACK  NO.1,0,145.6
36276,KISSAN,KISSAN FOOD PACK NO.2,0,168
36277,KISSAN,KISSAN FOOD PACK NO.3,0,212.8
36282,KISSAN,KISSAN LUNCHPACK HL W/CLIP OVAL NO.2,0,151.2
36283,KISSAN,KISSAN LUNCHPACK HL W/CLIP OVAL NO.3,0,168
36284,KISSAN,KISSAN LUNCHPACK HL W/CLIP OVAL NO.4,0,193.2
36290,KISSAN,KISSAN MINI IDLY PLATE STAND 4,0,336
36291,KISSAN,KISSAN MINI IDLY PLATE STAND 5,0,403.2
36292,KISSAN,KISSAN MINI IDLY PLATE STAND 6,0,464.8
36295,KISSAN,KISSAN MUG SPL NO.0,7,57.13333333
36296,KISSAN,KISSAN MUG SPL NO.1,8,63.56666667
36297,KISSAN,KISSAN MUG SPL NO.2,1,82.18666667
36298,KISSAN,KISSAN MUG SPL NO.3,0,97.89
36299,KISSAN,KISSAN MUG SPL NO.4,4,117.6
36302,KISSAN,KISSAN MUG SPL NO.5,6,128.8
36305,KISSAN,KISSAN MUG SPL NO.6,7,151.2
36306,KISSAN,KISSAN NEB/ORANJO/ROYAL TUMBLER,0,47.72
36311,KISSAN,KISSAN NO.1 COFFEE FILTER,5,179.2
36312,KISSAN,KISSAN NO.2 COFFEE FILTER,7,209.3
36354,PRIME,PRIME 100-TP 1000ML MUG,0,50.64
36364,CRISTAL DARQUES,CD FLORENCE WINE STEM TUMBLER,1,3750
36365,CARTINI,CARTINI 7134 SCISSOR,11,43.4
36366,CARTINI,CARTINI 7132 SCISSOR,0,102.3
36367,CARTINI,CARTINI 7131 SCISSOR,4,130.2
36417,LUMINARC,LUMINARC OCTIME JUG 1.6L,0,249.6
36420,LUMINARC,LUMINARC POT RONDO 3 PCS SET,0,387.13
36446,KISSAN,KISSAN NO.3 COFFEE FILTER,1,242.3
36447,KISSAN,KISSAN NO.4 COFFEE FILTER,6,278.0666667
36458,N.G,N.G OVAL SIZZLER PLATE,0,169.48
36471,VINOD,VINOD PURI NO.7 DABBA,0,147.84
36472,VINOD,VINOD PURI NO.8 DABBA,0,198.24
36512,KAMADHENU,KMDH ROLLER SPCL XPO,0,151.2
36531,DANKOTUWA,DW ROSE GARDEN SOUP / SPOON,0,525
36538,MILTON,MILTON COASTER ROUND CAMBER,2,222.57
36561,AA,AA ALU CUTLET MOULD BIG,0,35
36562,AA,AA ALU KULFI MOULD S,0,20.11
36563,AA,AA ALU KULFI MOULD L,0,17.5
36576,N.M,N.M HK KITCHEN PRESS,2,284
36579,N.M,N.M CHALANI MAIDA NO.5,2,67.2
36590,KISSAN,KISSAN PICKLE SET 3X1 BIG,0,313.6
36591,KISSAN,KISSAN PICKLE SET 3X1 MEDIUM,1,297.95
36601,KISSAN,KISSAN PICKLE SET 3X1 SMALL,1,315.7333333
36602,KISSAN,KISSAN PICKLE SET 4X1 L,3,431.2
36611,KISSAN,KISSAN PICKLE SET 4X1 SMALL,3,314.7333333
36614,KISSAN,KISSAN RAINBOW-1 PLATE,0,179.15
36636,DANKOTUWA,DW GK PLATINUM PLATTER,1,2447.9
36641,PRIME,PRIME FOOD SAVER 503 CONTAINER,0,36.6
36692,DANKOTUWA,DW SCRIBLE PLATINUM PLATTER,0,2319.9
36693,DANKOTUWA,DW CREAMER POT,0,1401
36699,BISON,BISON 6 A.M GARBAGE BAG SMALL,0,54
36701,BISON,BISON 6 A.M GARBAGE BAG LARGE,0,72.75
36703,BISON,BISON BOTTLE COLOUR BRUSH,1,26.4
36744,DANKOTUWA,DW GK PLATINUM SOUP BOWL,0,840.1
36753,MILTON,MILTON SUPREME TIFFIN CARRIER BIG,3,267.3
36826,KISSAN,KISSAN RICE KUMCHA-4 PLATE,7,51.52
36828,KISSAN,KISSAN S.S TUMBLER 6,0,45.92
36845,CELLO,CELLO SPLASH 1L,0,72.7375
36848,CELLO,CELLO LIFESTYLE 350ML FLASK,0,467.35
36849,CELLO,CELLO LIFESTYLE 750ML FLASK,0,662.94
36854,CELLO,CELLO ARMOUR 1.6L FLASK,0,1343.15
36855,CELLO,CELLO ARMOUR 2.L FLASK,0,1359.02
36856,CELLO,CELLO ARMOUR 1.2L FLASK,0,1035.88
36857,CELLO,CELLO ARMOUR 800ML FLASK,0,932.6633333
36953,DIPLOMAT,DIPLOMAT DALL BOWL,0,60
37002,ALLTIME,ALL TIME TEA STRAINER NO.1,12,11.16
37003,ALLTIME,ALL TIME TEA STRAINER NO.2,8,13.02
37004,ALLTIME,ALL TIME TEA STRAINER NO.3,8,14.39
37005,ALLTIME,ALL TIME SOUP STRAINER NO.5,12,34.715
37006,ALLTIME,ALL TIME SOUP STRAINER NO.7,12,47.34
37007,ALLTIME,ALL TIME SOUP STRAINER NO.8,4,65.1
37008,ALLTIME,ALL TIME SOUP STRAINER NO.6,10,40.3
37069,FREELANCE,FRL KRACKLE SHOWER CURTAIN,2,1499.4
37082,FREELANCE,FRL MAT VFM PLUS,0,246.95
37101,PRIME,PRIME CAMRY SOAP CASE,2,51.6
37103,PRIME,PRIME FOOD SAVER 512,0,148.2
37104,PRIME,PRIME TINY TOT PTD 500ML,0,44.8
37106,PRIME,PRIME TINY TOT PTD 2000ML,0,104.1
37112,PRIME,PRIME TP BUCKET WITH HANDLE 181,0,296.4
37137,MILTON,MILTON SUPREME LUNCH BOX SMALL,4,233.33
37138,MILTON,MILTON HOT MEAL 3 LUNCH BOX,1,1326.595
37148,MILTON,MILTON BUFFET CASSEROLE 3.5L,0,825.59
37158,MILTON,MILTON BUFFET CASSEROLE 5.L,0,1007.99
37173,DANKOTUWA,DW GOLD MIX SOUP BOWL,0,582.8
37191,DANKOTUWA,DW SCRIBLE BLACK PLATE SALAD PLATE,0,213.625
37196,DANKOTUWA,DW SCRIBLE PLATINUM DINNER PLATE,3,506.94
37199,DANKOTUWA,DW SILVER BLACK FRUIT NAPPY BOWL,0,208
37200,DANKOTUWA,DW SILVER MIX DINNER PLATE,0,467.99
37201,DANKOTUWA,DW SILVER MIX SALD PLATE,2,263.75
37202,DANKOTUWA,DW SILVER MIX SOUP BOWL,0,474
37221,LUMINARC,LUMINARC VIGNE H/B 33CL TUMBLER SET,1,386.68
37254,DANKOTUWA,DW TREASURE BLUE SOUP BOWL/SPOON,0,447.495
37270,LUMINARC,LUMINARC WAVY JUG 1.3L,0,330.4
37284,DANKOTUWA,DW BLUE ROSE SOUP BOWL,0,250
37290,DANKOTUWA,DW ALLURE DINNER PLATE,4,483.6
37291,DANKOTUWA,DW ANGEL DINNER PLATE,4,456.93
37292,DANKOTUWA,DW BLUE ROSE DINNER PLATE,0,300
37295,DANKOTUWA,DW GOLD MIX DINNER PLATE,0,468
37296,DANKOTUWA,DW GREEK KEY PLATINUM DINNER PLATE,1,653.495
37298,DANKOTUWA,DW INFINITY GOLD DINNER PLATE,8,457.3275
37334,PASABACHE,PSB 41280 CARRE JUICE TUMBLER 205ML 6PCS SET,1,379.3
37356,DANKOTUWA,DW INFINITY PLATINUM DINNER PLATE,4,373.4975
37357,DANKOTUWA,DW LASTING ROSE DINNER PLATE,6,461.895
37358,DANKOTUWA,DW PLATINUM LOTUS DINNER PLATE,0,610.66
37377,LUMINARC,LUMINARC TEMP ARCADE BOWL 10CM,0,51.57
37384,LUMINARC,LUMINARC N1285 BRIGHTON OF 27CL TUMBLER SET,5,501.51
37388,LUMINARC,LUMINARC N1309 LISBONNE 30CL O/F TUMBLER SET,1,412.635
37390,LUMINARC,LUMINARC N9067 ELYSEES HB TUMBLER SET 31CL,0,380.07
37405,KISSAN,KISSAN SIGNORA TRAY NO-1,0,192
37504,MILTON,MILTON HOTMEAL 4 LUNCH PACK,3,1564.19
37512,MILTON,MILTON LISSOME SMALL PLATE,5,84.36
37516,MILTON,MILTON AVEO TRAY M,0,283.29
37517,MILTON,MILTON AVEO TRAY L,0,360.81
37518,MILTON,MILTON AVEO TRAY S,0,190.85
37525,MILTON,MILTON CAMBER TRAY S,9,136.4
37526,MILTON,MILTON CAMBER TRAY L,2,284.35
37527,MILTON,MILTON CAMBER TRAY M,2,193.6
37535,DANKOTUWA,DW BAMBOO PLATUNIM-4589 TEA CUP/SAUCER SET,0,3719.99
37537,OCEAN,OCEAN PYRAMID 260ML,4,316.005
37538,OCEAN,OCEAN PYRAMID 330ML,3,402.0566667
37541,OCEAN,OCEAN SCIROCCO 340ML,4,410.99
37542,OCEAN,OCEAN SOLO SHOT GLASS,4,548.0933333
37543,OCEAN,OCEAN TANGOROCK 255ML,0,377.6
37545,OCEAN,OCEAN  BERLINER MUG,2,182.5475
37546,OCEAN,OCEAN MUNICH MUG,7,133.62
37547,OCEAN,OCEAN LIQUOR GLASS 30ML,1,496.5266667
37548,OCEAN,OCEAN GOBLET 308ML,0,546
37552,OCEAN,OCEAN M RED WINE,4,1104.483333
37553,OCEAN,OCEAN M WHITE WINE,2,1050.07
37620,DANKOTUWA,DW ROSE GARDEN DINNER PLATE,2,456.93
37621,DANKOTUWA,DW SILVER BLACK DINNER PLATE,2,353.1733333
37622,DANKOTUWA,DW TREASURE BLUE DINNER PLATE,0,456.9166667
37623,DANKOTUWA,DW VIENNA BLUE DINNER PLATE,0,606
37624,DANKOTUWA,DW VIENNA GOLD DINNER PLATE,0,606
37661,BISON,BISON BROOM FAN,3,73.8
37663,BISON,BISON BROOM BIG DOUBLE,0,118.4
37666,BISON,BISON MOP GOLD CUP 4PATTI W/WSTICK,3,92.87666667
37667,BISON,BISON WIPER TABLE,0,19.2
37668,BISON,BISON DUSTER CELLING,3,104.14
37669,BISON,BISON MOP T STEEL SET,4,221.84
37670,BISON,BISON MOP DC STEEL SET,0,236.79
37674,BISON,BISON BAG GARBAGE 0.25 XL,12,105.01
37675,BISON,BISON BRUSH SINK PVC,0,21.59
37682,BISON,BISON BRUSH TOILET  HOCKEY,0,34.56
37683,BISON,BISON BRUSH DOUBLE HOCKEY,7,44.64
37721,MILTON,MILTON IMPERIAL 2.5L CASSEROLE,0,512
37726,OCEAN,OCEAN POP-500ML JAR,3,115.475
37792,VINOD,VINOD LUNCH PACK DLX HOT TIFFIN 5 COMP,0,3520
37826,DANKOTUWA,DW ANGEL COFFEE SET 12PCS,0,1050
37827,DANKOTUWA,DW BLUE ROSE COFFEE SET 12PCS,1,747.49
37841,DANKOTUWA,DW EMPRESS  FRUIT NAPPY,0,604.8
37846,DANKOTUWA,DW INFINITY GOLD FRUIT NAPPY,0,224
37883,PLATINO,PLATINO LEMON ZESTER,0,86
37900,DANKOTUWA,DW INFINITY GOLD COFFEE CUP/SAUCER SET,1,1890
37901,DANKOTUWA,DW INFINITY PLATINUM COFFEE CUP/SAUCER,1,1890
37902,DANKOTUWA,DW LASTING ROSE COFFEE SET  12PCS,0,1120
37905,DANKOTUWA,DW SILVER MIX COFFEE SET 12PCS,2,1380
37906,DANKOTUWA,DW TREASURE BLUE COFFEE SET 12PCS,0,1050
37977,KISSAN,KISSAN SPL NO.8 MUG,0,221.4
37979,N.M,N.M BENCO DUAL PEELER,0,29.5
37994,KISSAN,KISSAN SQR-5 IN 1 PLATE NO-1,0,233.5
37996,KISSAN,KISSAN SQR-5 VATTI,0,42.56
38039,N.M,N.M GARLIC  PELLER,0,16.8
38083,KISSAN,KISSAN SS-5 TUMBLER,0,35.84
38140,KISSAN,KISSAN TOPE NO.13 COVER,0,69.44
38153,KISSAN,KISSAN TOPE NO.15 COVER,2,94.08
38154,KISSAN,KISSAN TOPE NO.16 COVER,0,96.88
38155,KISSAN,KISSAN TOPE NO.18 COVER,0,144.25
38156,KISSAN,KISSAN TOPE NO.19 COVER,5,156.8
38157,KISSAN,KISSAN TOPE NO.20 COVER,4,173.6
38161,KISSAN,KISSAN TOPE-22 LID,0,137.8
38166,KISSAN,KISSAN TUMBLER -3 LID,0,17.92
38167,KISSAN,KISSAN TUMBLER -4 LID,1,20.16
38168,KISSAN,KISSAN TUMBLER -5 LID,1,23.35
38178,KISSAN,KISSAN TUMBLER-0 LID,0,11.2
38179,KISSAN,KISSAN TUMBLER-1 LID,0,13.46
38180,KISSAN,KISSAN TUMBLER-10 LID,12,42.32
38181,KISSAN,KISSAN TUMBLER-2 LID,0,15.68
38183,KISSAN,KISSAN TUMBLER-6 LID,8,26.17333333
38184,KISSAN,KISSAN TUMBLER-7 LID,8,29.31333333
38185,KISSAN,KISSAN TUMBLER-9 LID,0,37.38
38195,KISSAN,KISSAN VATIKA DIVIDER PLATE 1,0,190.4
38196,KISSAN,KISSAN VATIKA DIVIDER PLATE 2,0,249.2
38207,KISSAN,KISSAN CHOCOLATE DABBA NO.1,0,95.2
38208,KISSAN,KISSAN CHOCOLATE DABBA NO.2,4,123.2
38283,N.M,N.M SERVING TONG,0,105.3
38330,N.M,N.M CHIMTA TONG NO.2,0,47.2
38407,DANKOTUWA,DW INFINITY PLATINUM FRUIT NAPPY,0,224
38459,N.M,N.M SS UTENSILS DOT BUCKET 3,0,95.2
38460,N.M,N.M SS UTENSILS DOT BUCKET 4,4,123.2
38499,MILTON,MILTON DOUBLE DECKER LUNCH PACK,2,208
38503,MILTON,MILTON SLENDER 750ML BOTTLE,3,723.19
38519,PJ,PJ ALU BISCUT  CUTTER 6PCS,0,57.5
38581,DANKOTUWA,DW VIENNA GOLD FRUIT NAPPY,0,330
38582,DANKOTUWA,DW PURITY DINNER PLATE,0,285
38618,BATHLA,BATHLA IRONING BOARD X-PRESS ACE IRON,1,3900
38648,JOYO,JOYO CHAMPION DUST PAN,0,62.36
38857,BATHLA,BATHLA XPERSS LITE IRON BOARD,0,3394.645
38859,BOROSIL,BOROSIL AKHAND DIYA BRASS LARGE,0,851.43
38865,ANJALI,ANJALI CUT N WAS CW-02,0,333.02
38902,OMADA,OMADA EVA-065 DISH,0,232.21
38919,BISON,BISON YELLOW DUSTER BIG,0,15.57
38920,BISON,BISON YELLOW DUSTER SMALL,14,7.09
38921,BISON,BISON CHECKED CLOTH DUSTER,0,15.12
38923,BISON,BISON CLOTH WHITE DUSTER,3,18.64
38941,PRIME,PRIME EGG POACHER,0,82.8
38943,MILTON,MILTON ADULT SPOON,9,31.35
38956,DANKOTUWA,DW PLATINUM LOTUS SALAD BOWL,0,1179
38979,MILTON,MILTON SLENDER 160ML BOTTLE,0,409.6
38980,MILTON,MILTON SLENDER 300ML BOTTLE,2,476.8
38981,MILTON,MILTON SLENDER 500ML BOTTLE,1,563.19
39015,SERVEWELL,SERVEWELL RD DINNER PLATE,27,146.085
39016,SERVEWELL,SERVEWELL SMALL PLATE,23,87.7925
39019,SERVEWELL,SERVEWELL PERFORA TED SPOON,0,58.5
39023,SERVEWELL,SERVEWELL SHELL BOWL BIG,0,144.01
39027,SERVEWELL,SERVEWELL SOUP SPOON,12,29.07
39028,SERVEWELL,SERVEWELL DESERT SPOON,21,37.68
39046,MAZDA,MAZDA ZAM TUMBLER L,0,37
39093,MILTON,MILTON CHUTENY BOWL,6,35.91
39098,KAMADHENU,KMDH WOODEN MASHER S,0,40.32
39104,KISSAN,KISSAN PRESSURE COOKER CONTAINER 5,0,532
39105,KISSAN,KISSAN PRESSURE COOKER CONTAINER 6.5,2,686
39118,KISSAN,KISSAN PLAIN PRESS DABBA 7,0,93.4
39119,KISSAN,KISSAN PLAIN PRESS DABBA 8,5,176.25
39120,KISSAN,KISSAN PLAIN PRESS DABBA 9,4,211.85
39163,VINOD,VINOD PURI- DABBA 9,1,251.44
39164,VINOD,VINOD PURI- DABBA 10,3,297.92
39165,VINOD,VINOD MASALA DABBA 11,1,659.68
39166,VINOD,VINOD MASALA DABBA 13,2,870.24
39217,BISON,BISON D/C BANIAN  STEEL SET MOP,0,84
39219,BISON,BISON GOLD CUP/4 PATTI BAMBOO MOP,4,165.2
39220,BISON,BISON DC BANIAN THREAD WOOD/ST MOP,0,79.18
39221,BISON,BISON STICK  BROOM,0,60
39253,DANKOTUWA,DW ANGEL SALAD PLATE,0,294
39259,DANKOTUWA,DW BLUE ROSE SALAD PLATE,1,237.25
39266,DANKOTUWA,DW GK PLATINUM SALAD PLATE,0,289.53
39293,SADHNA,SADHNA RND DABBA NO-2,0,225
39346,FREELANCE,FRL 60*90 RECT TC W/L,1,670.45
39347,FREELANCE,FRL 54*78 RECT TC WITH LACE,0,626.45
39349,SERVEWELL,SERVEWELL PARTITON 5 PLATE,0,269.96
39350,SERVEWELL,SERVEWELL PARTITON -3 RECT PLATE,5,165.1633333
39352,SERVEWELL,SERVEWELL KIDS WITH HANDLE BOWL 52,0,115.99
39353,SERVEWELL,SERVEWELL KIDS CONE BOWL,0,60.3
39354,SERVEWELL,SERVEWELL BABY FORK,0,19.84
39355,SERVEWELL,SERVEWELL BABY SPOON,0,29.4
39429,DANKOTUWA,DW GREEK KEY PLATINUM SALAD PLATE,0,560
39430,DANKOTUWA,DW HENRY SALAD PLATE,2,212.625
39442,AA,AA DISPOSABLE  GLOVES,0,78.75
39474,DANKOTUWA,DW INFINITY GOLD SALAD PLATE,6,297.6
39475,DANKOTUWA,DW INFINITY PLATINUM SALAD PLATE,3,288
39502,N.M,N.M SS KADI JARA 14INCH,0,88.5
39503,N.M,N.M SS KADI JARA 16INCH,0,97.35
39522,N.M,N.M UDAAN  TONG 8MM,0,67.2
39523,N.M,N.M UDAAN  TONG 9MM,0,78.4
39550,N.M,N.M EGG SEPERATOR SLICER,0,72.9
39557,PJ,PJ NUT CUTTER NO-1,0,137
39583,DANKOTUWA,DW LASTING ROSE SALAD PLATE,0,313.6
39660,DANKOTUWA,DW WHITE MUG,10,222.0875
39664,DANKOTUWA,DW ROSE GARDEN SALAD PLATE,0,294
39665,DANKOTUWA,DW SILVER BLACK SALAD PLATE,0,227.53
39676,DANKOTUWA,DW VIENNA GOLD SALAD PLATE,0,393
39698,KAMADHENU,KMDH KARANDI S,0,33.79
39699,KAMADHENU,KMDH KARANDI M,0,39.04
39700,KAMADHENU,KMDH KARANDI L,0,69.655
39701,KAMADHENU,KMDH KARANDI J,1,76.53
39702,KAMADHENU,KMDH OVAL SPOON SMALL,0,23.12
39703,KAMADHENU,KMPH OVAL SPOON MED,0,42.885
39704,KAMADHENU,KMPH OVAL SPOON BIG,0,63.405
39705,KAMADHENU,KMDH MINI SPOON,0,13.44
39706,KAMADHENU,KMDH TEA SPOON,16,13.46
39707,KAMADHENU,KMDH BABY SPOON,24,16.24
39711,KAMADHENU,KMDH OVAL SPOON XL,0,75.04
39725,KAMADHENU,KMDH RICE SPOON BIG,0,47.04
39726,KAMADHENU,KMDH RICE SPOON SMALL,0,34.72
39755,SERVEWELL,SERVEWELL URMI BUFFET PLATE,27,197.7166667
39756,SERVEWELL,SERVEWELL SQUARE ROUND DINNER PLATE,9,167.1975
39762,BISON,BISON CHECKED DUSTER S,1,7.09
39763,BISON,BISON DOUBLE NICE BROOM BIG,6,139.495
39769,BISON,BISON DC/THREAD BANIAN MOP,0,70.8
39775,BISON,BISON DC/BANIA THREAD MOP,0,52.16
39779,MONTAVO,MONTOVA DIVINETEA SPOON,0,131.115
39780,MONTAVO,MONTOVA DIVINE COFFEE SPOON,6,125.045
39811,BOROSIL,BOROSIL NICKEL DIYA LARGE,0,922.69
39821,YERA,YERA B16FL POLO BOWL,0,68.2
39853,CELLO,CELLO ESQUARE MUG 100,0,34.8
39855,CELLO,CELLO FROSTY MUG 100O ML,1,22.4
39895,ALLTIME,ALLTIME SIPPER BOTTLE,0,50
39896,ALLTIME,ALL TIME SCOOP 2PCS SET BIG,2,67.4
39901,ALLTIME,ALLTIME KLEAN DUSTBIN 7L,0,208
39908,FREELANCE,FRL 78 RND TC W/L,1,599.4
39909,MONTAVO,MONTOVA TRENDZ DESSERT FORK,2,184.215
39910,MONTAVO,MONTOVA CASPER DESSERT FORK,2,192.4033333
39911,MONTAVO,MONTOVA CASPER FRUIT FORK,0,133.13
39912,MONTAVO,MONTOVA CASPER TEA SPOON,2,137.955
